-2.25349	1.48597
2.33666	3.999
-11.2947	-6.0037
-5.21928	-0.172971
0.922785	-1.26304
-1.03865	-1.16085
0.137486	-2.03051
-0.883168	-0.689303
-1.31673	-1.50301
-1.29617	-1.61506
-3.60031	-8.70819
-9.17822	-2.70894
-0.778834	-13.5905
-9.33712	-24.699
-24.6885	-4.26108
-1.89503	-15.7276
-21.8763	-8.66396
-9.80031	3.37555
5.12877	-19.1759
-11.7729	2.33833
8.81127	-13.8186
-8.59224	-19.9385
-5.28959	1.87012
0.926718	3.50871
1.33843	2.93808
-3.26689	-2.75821
-3.63884	3.4026
4.51136	-1.12959
3.17681	-0.470832
-1.99674	0.367506
-1.28744	-6.41624
-6.80227	-23.643
-23.8569	0.170375
2.47995	-0.111782
-7.07344	-15.3801
-16.9666	-25.9572
-10.7772	6.33772
-3.69631	4.5194
5.82531	-2.23351
2.74559	-7.6905
-4.74999	-11.0208
6.20624	0.822692
1.02446	1.60501
0.420776	1.4366
1.94593	-2.43638
-4.34658	-4.55759
-3.71724	1.16437
2.45607	0.00190141
-0.0510031	-0.326861
-0.807903	-1.00015
-1.21428	-14.6769
-14.0625	-28.9973
-28.118	-4.17762
-2.84635	-14.9667
-23.2389	-7.66467
-5.41703	-24.095
-20.1789	-5.771
-2.96726	-9.62838
-5.81857	-16.8116
-9.4719	-7.95895
-6.5041	-12.5995
-8.81503	-8.33192
-14.8249	-1.79559
-3.05565	4.13317
2.74974	0.820104
13.4592	7.0821
6.46976	3.6149
3.17566	-2.24027
-2.21076	-2.07104
-6.61019	-4.2803
0.50137	-3.16077
-8.69654	-9.39522
0.659451	0.111393
-2.5526	-2.04149
1.85674	-1.46853
-14.084	0.362559
1.59784	5.52192
-1.43153	-0.495387
-9.14164	-0.982738
2.00377	-5.50367
-6.05196	-5.20775
-5.30718	-3.48031
-4.71879	-3.844
-2.8891	-0.69708
-1.98939	-17.8103
-20.4548	-4.2824
-4.29095	-2.06014
-9.18028	-10.3425
-6.10747	-11.4904
-12.3511	-5.89585
-4.90119	9.47096
6.6883	-9.25771
-6.45687	0.848072
3.30078	5.05839
-2.84939	-1.15891
2.88731	-5.48202
-5.12564	2.81775
-0.422512	-1.80231
-10.2057	2.5854
-4.5967	-10.8078
-11.1218	-3.47765
-6.05284	-2.01622
-2.20271	-2.60192
-3.52549	-0.727383
0.219015	-21.126
-26.8061	-9.18701
-7.29932	-3.95912
-16.0011	-7.37816
-3.94786	-13.1346
-10.2023	-5.50423
-19.0929	-15.6216
-11.2239	-6.69386
-12.8309	-5.49266
-5.11224	-0.726763
6.45258	-15.0011
-6.94318	-5.62435
-4.82316	-6.64548
-9.09175	5.10149
1.73196	-0.411325
3.82879	-6.18116
-3.28767	-1.10723
1.09764	-1.19208
-0.123969	-2.34672
-3.31547	-1.16233
-1.02126	-10.6111
-8.99677	-25.2875
-22.0353	-12.2513
-13.2226	-8.91787
-7.11749	-14.869
-14.7844	-12.9076
-12.2817	0.568032
-3.88952	-11.2512
-8.90177	-13.882
-10.3571	-11.4018
-1.3345	-9.33096
-12.3986	-11.4109
-12.223	-2.82153
-3.80143	-1.35236
-2.4	5.00579
4.29269	-2.46536
-2.64263	-0.176471
-0.180288	-0.101856
-1.39633	-2.97822
-0.877834	-0.972931
-2.42518	-28.9389
-31.3773	-18.3355
-14.6387	0.707559
1.02443	-17.056
-21.8712	-5.76637
-7.23175	2.70436
0.714284	-11.7866
-8.72922	-8.86091
-3.023	2.70024
3.03333	-9.24267
-9.21589	-4.93225
-6.4271	-9.02576
-9.70868	0.863513
2.96107	-12.4205
-7.74028	3.42447
3.09278	-6.44919
-4.2004	-0.523317
-1.18115	-0.844586
-2.7122	-0.0324206
0.0635057	-1.2135
-0.358464	-4.29366
-5.63383	-15.5383
-17.3904	-6.43338
-1.72534	-21.9376
-5.74773	-19.4623
-10.1807	-12.8651
-13.0375	4.53988
9.43989	-24.2161
-4.35098	-13.6273
-15.8322	-4.03277
-3.29325	-7.63595
-8.10405	-7.98722
-5.67779	5.69446
4.35175	-4.8603
-4.26047	1.8916
4.87305	-1.55235
-3.17239	2.43157
4.12213	-0.981389
-1.10962	1.18539
1.70244	-1.25854
-1.98731	-18.6618
-15.8383	4.98217
2.90575	5.60816
5.94964	-28.2916
-27.0155	-13.6939
-13.7626	-10.9782
-18.5891	2.78363
2.8238	-3.81361
-12.0886	6.0562
2.10828	3.88109
3.52108	-8.3091
-8.34969	-13.8829
-4.0897	-5.15159
-2.20172	-9.20937
1.298	4.76363
3.43209	0.288117
-6.10177	-4.17425
0.499775	-4.53433
-3.25233	0.596428
-1.54142	-0.223646
0.780433	-28.9256
-22.6867	-10.5767
-14.9322	1.73171
-1.89675	-6.27533
-7.62802	-7.03509
-5.96327	-8.8579
-10.5059	1.06937
1.07981	-11.3006
-10.1631	-16.4249
-19.9202	-3.72241
-8.39594	-3.36889
-5.71313	-3.88086
-1.41065	-8.32324
-8.57682	-0.705371
-5.16726	-5.90804
-10.8777	-4.12215
-3.78311	-1.01634
-0.978798	-1.92724
-2.88029	-0.225188
2.18038	0.919057
1.51703	-15.5655
-16.1432	-15.3873
-18.3883	0.489833
3.16185	-3.26257
-4.42339	-7.12061
-4.60382	-0.509319
-5.46943	-4.25668
-1.89232	-1.71506
-6.59432	-3.57715
0.218032	-8.67298
-2.98399	-0.0311667
-0.481532	-3.72499
3.49405	-4.21981
-3.40742	-1.57472
-1.78194	-6.3386
1.38391	5.83552
-2.04813	2.42008
-9.14999	-5.54891
-8.2602	-11.674
-6.49914	-9.02237
-4.52458	-4.77549
5.2134	-1.55436
-7.14681	-4.49094
-4.52726	-1.28131
-4.69576	-2.09912
-3.03768	-1.66052
-0.457176	-12.9089
-12.4808	-0.400593
-0.380399	7.77953
2.6829	-24.0645
-18.5574	-13.1559
-17.6176	-15.6771
-8.03181	-7.22146
-8.19152	-3.75323
0.719682	-2.86423
-6.1266	-4.98388
-0.624527	-5.64211
-10.7472	-4.28393
2.88499	-1.66611
-6.23887	-2.76175
3.43904	6.94473
3.4704	3.23623
-6.09311	-1.86703
-4.10534	-2.33701
-3.5371	-4.24708
-4.24354	-1.32874
-1.89986	-14.1587
-14.6773	-18.7236
-18.433	-0.841646
-1.29785	-33.6162
-32.7394	-3.43327
-2.25562	-14.8134
-21.0741	-11.4485
-16.7441	-3.63347
2.18039	-22.137
-22.8667	2.26316
3.54592	-9.96767
-10.8559	-11.206
-9.08738	2.02959
3.19845	-2.77083
-3.05507	0.964423
3.38497	-6.77452
-3.32008	-7.02244
-5.34518	-0.746087
2.09942	0.308189
-1.6514	-3.2781
0.0547199	-17.5757
-17.0615	-1.54575
-1.71925	-8.52137
-10.1173	-10.2856
-11.5768	-13.8461
-13.8627	-4.73326
-5.2697	9.80136
4.92028	-14.4519
-16.2728	-17.0323
-19.5184	0.84254
3.12211	-9.46278
-10.8093	-3.75361
-4.67877	-1.3836
0.473379	-8.14947
-8.98337	-5.42209
-2.10676	-6.06472
-5.57031	-0.652213
8.90317	-3.83256
1.51841	1.67021
-1.46541	-0.000751081
-2.54259	-30.1137
-14.3114	-11.4685
-7.62311	-3.81547
-7.96881	-36.8673
-35.7416	-19.828
-15.3115	-18.4798
-17.8394	-22.0863
-12.6947	-0.2352
-0.0715557	-5.50444
-4.99992	1.82897
-4.85296	-2.13004
-2.04788	-2.7296
-3.62195	-10.5738
-8.53469	-3.89261
-4.34162	-7.52872
-6.26105	-3.71745
-2.20659	-3.66069
-5.12007	-1.05614
-1.22119	-2.70532
-1.47679	-1.43248
-1.75582	-10.1452
-9.33978	-17.8237
-16.8433	4.23347
4.22983	-21.7466
-20.811	8.2124
7.19828	-25.4457
-23.0189	-9.77701
-9.64646	-1.79169
4.21317	-18.8469
-14.4761	9.60633
9.03404	-16.9953
-15.4404	-14.0023
-10.3614	-0.880233
2.43563	-9.17007
-4.7751	3.17469
5.53703	-3.74318
-6.24043	2.6533
0.448859	-1.42784
-3.47108	2.25858
-0.286973	-2.37906
1.32648	-5.9789
-11.3581	-4.74602
-9.0221	6.69028
8.63003	-7.73169
-11.7056	-4.48311
1.46401	-12.1749
-11.5824	-7.36232
-5.40573	1.34206
0.846907	-7.55209
-3.74353	-12.8641
-8.15254	-10.9481
-10.9855	-1.67241
-2.04127	-15.4117
-11.889	0.24951
-3.63323	0.0470394
-1.30549	-1.95487
0.668153	2.75459
0.55171	-2.7797
-3.92633	-2.4836
0.0121931	0.427086
-0.861791	-18.7943
-20.5346	-18.7382
-17.7516	-1.77338
1.11415	-8.63901
-15.5198	-5.47761
-5.57287	-4.34517
11.2918	-3.30918
-0.979804	-7.63028
-7.35129	-15.6879
-15.6726	3.50989
3.45857	-19.3311
-17.6868	-6.12298
-6.93516	-4.87686
-2.54188	-4.72245
-3.3326	-1.03612
-2.30992	0.404215
2.25718	2.34269
0.0558137	-2.10053
-0.0273502	-0.176844
0.173692	1.84397
-0.119809	-23.7025
-27.2538	-13.6889
-11.8362	-8.576
-5.56813	-2.3715
-0.238331	-8.71352
-10.4661	-5.38354
-1.63761	-6.23358
-4.4016	-12.8519
0.989966	-11.3624
-7.24139	-18.3811
-10.0325	-3.71838
-5.06999	-8.31471
-4.80675	-5.48794
-6.03588	-0.654584
-4.47236	-4.8241
-1.61825	1.55301
0.868223	0.378645
1.58356	0.279087
1.50659	-2.78876
-2.96989	0.111102
-0.214327	-3.07509
-4.69692	-20.8008
-24.3171	-16.1602
-16.6773	-9.73965
-7.68039	1.23769
1.95164	-11.6439
-9.62892	-5.07474
-1.68038	-3.51423
-9.65509	-19.8627
-22.1184	9.35768
5.12555	-0.662641
-4.14967	-10.1132
-12.0314	-0.0283761
-1.09133	-5.9898
-8.37889	-1.04788
-1.84559	-0.677452
1.59312	0.658184
0.549095	-0.914451
0.503276	-0.434782
1.48496	-0.271545
1.30501	-17.0361
-19.7021	-18.7379
-20.1149	0.22458
-3.53141	-3.4326
-5.79795	-7.49805
0.656365	-2.09288
-3.29369	6.29052
2.74357	2.69535
6.34075	9.7275
10.748	6.71375
-13.1139	-6.23808
-1.40338	5.04378
2.51208	-8.51431
-4.78308	-4.71127
6.02854	3.94189
9.08218	-7.19236
0.711521	4.47864
-1.42909	-3.63923
0.414888	3.78294
0.463664	0.907668
0.637383	-22.3954
-23.1296	-21.2651
-21.6517	-3.81395
2.50266	-4.91925
-10.7461	-6.69312
-4.30622	-2.33547
-3.70485	-9.2943
1.75574	5.22979
-1.22168	-5.91805
0.737535	3.94224
7.22965	1.24922
-2.50647	-3.69258
-4.68284	-3.69571
0.318887	0.326282
-7.88815	-6.25374
-2.23945	-3.68025
-1.01496	-7.53561
-10.974	2.50906
2.95414	4.56383
1.99886	-2.98944
-4.54553	-3.04567
-7.15707	3.44865
-4.7916	1.20928
-3.15744	-7.34317
-6.63106	-2.56406
-2.266	2.74734
-1.16972	-1.36072
-4.35369	-2.95361
-1.77911	-10.397
-9.79433	-17.2114
-15.618	-14.853
-14.3148	-12.826
-10.6856	-21.0624
-17.6941	-15.7985
-7.27082	4.62219
5.10397	-4.71388
-3.54471	-5.9192
-2.28148	-9.038
-7.34791	-15.5848
-13.7203	-7.22396
-8.14232	-15.876
-10.6732	-5.73599
0.476964	-1.03034
-3.38426	-3.02468
-3.05503	-2.15469
-3.99321	-4.02445
-3.62532	-3.37133
-2.64685	-3.04349
-3.59294	-10.4605
-10.9472	-29.3066
-30.3765	-3.02877
-4.35196	-13.1545
-18.0691	-15.0244
-16.4787	-4.47296
-13.8771	-5.88377
-6.0184	-11.1175
-17.3128	-11.9844
-13.651	2.04312
2.13274	-13.4438
-11.6494	-3.34225
-3.02326	1.91574
-3.79329	-0.386773
-6.96067	3.62606
1.26521	-3.35208
-5.35645	-3.46376
-1.03246	-5.79794
-2.28716	-2.40851
-1.98492	-0.14927
-0.719829	-7.11324
-6.79645	-15.5913
-14.8339	-15.231
-11.8288	-16.7887
-18.1249	-7.62153
-9.20004	-9.86428
-7.03225	5.12573
5.92593	3.7655
2.2451	-15.8198
-8.88473	4.53087
-4.46212	-11.4706
-12.2818	-8.00006
6.36395	-3.61666
1.92072	8.5054
-2.14849	0.596933
0.76656	-2.34031
-6.26325	0.874769
-0.40197	-2.59759
-4.83308	-2.3644
0.525341	-1.03722
-0.621949	-17.4704
-12.8246	-18.4418
-12.8343	1.38764
-1.66939	-25.3012
-26.135	-14.6272
-15.0774	-11.8389
-6.9032	4.90451
3.23062	-12.4581
-13.3639	-0.834786
-0.674742	-1.74155
-0.42244	-21.9536
-21.8257	-0.357053
-3.55298	-7.01076
-10.2298	-5.56127
-0.650354	-5.51479
-3.36713	-4.67335
-11.2609	-2.85515
-2.83546	-4.74045
-3.28409	-1.79949
-0.754389	-0.425561
0.560818	-10.1128
-7.59489	-10.4806
-18.1734	-5.12033
-9.96795	-11.7674
-12.2301	-11.747
-8.53393	-10.8658
-7.73144	-10.173
-11.6137	5.15643
6.07047	-8.84939
-0.227524	-16.2779
-14.6661	-2.24839
-2.53491	-18.1105
-6.76473	-8.33437
-4.34593	-0.177387
-6.13374	2.45023
-7.30276	-1.69583
-1.95698	-2.34633
-1.03946	-2.74693
-2.93334	-0.84557
-1.39566	-1.14531
-1.6647	-6.97307
-9.2958	-28.9719
-30.3642	-1.32209
0.752147	-16.5041
-20.7277	-7.43907
-5.70053	0.449175
-16.5456	-9.42675
-11.5599	-2.32518
-4.96205	-6.55446
-7.95592	-0.96679
-9.12713	-6.97965
-10.2585	-3.58679
2.52108	-11.2433
-8.95112	3.22158
1.56943	4.60183
2.29931	-2.15922
-0.523175	1.08096
0.673235	-3.45376
-7.62519	-1.08317
-1.13238	1.05563
-0.499714	-6.76988
-9.30724	-23.7296
-22.6888	1.28887
1.58594	6.33354
-0.295521	-5.36337
4.44549	8.52582
-7.01515	-12.8312
-4.52423	-3.43323
-4.68389	0.569084
-7.34325	-5.68576
-5.2915	2.54022
2.55203	-1.95186
5.05489	-6.05811
-2.46702	-0.0460874
9.43687	2.80595
3.53443	-2.21489
3.51391	3.20532
-1.37539	-1.30538
-3.69001	-1.73929
-0.513442	2.39107
6.23567	0.65466
-6.83188	-1.19514
-3.86795	3.94415
-2.17134	-3.74446
-0.762527	-3.98697
-3.01108	12.0529
5.79288	-2.49364
-6.35458	11.5126
8.448	11.168
3.05437	0.600023
-1.51344	1.74161
1.88804	6.07255
-0.946355	-3.07831
-0.544815	-2.48909
-1.66562	2.99195
1.25265	-0.957892
2.23233	-0.466687
0.0917244	-4.01676
-5.67309	-13.8885
-16.9723	-15.1178
-15.7575	-15.0273
-17.7577	-4.60377
-3.84061	-17.5747
-19.6874	-14.8927
-15.2578	6.5961
3.0604	-12.5907
-8.77023	-5.6725
-5.11278	-17.3492
-12.4106	2.25533
1.85699	-3.35652
-6.53325	-3.50386
0.601818	4.41049
5.56158	-8.51911
-9.94668	-6.41817
-3.1502	-0.692925
-6.2495	-5.33094
-4.3597	-1.38342
-0.830875	-17.2265
-16.786	-18.8656
-23.7675	-8.28023
-9.33408	-21.0389
-16.8929	-6.61975
-8.12624	-8.9884
-8.1399	0.490444
-0.959797	-13.2824
-11.5705	-22.5015
-22.5788	-5.46952
-7.44135	-6.15805
-7.24349	-3.13932
-8.8449	-1.04374
0.649478	-2.85995
-5.82221	-2.14701
-7.02822	-4.41748
-3.00505	-1.2719
3.68064	2.04077
-1.76649	-1.56821
-3.67982	-2.13077
-0.471401	-22.3726
-24.3959	-23.8755
-16.6788	-5.27626
-10.4068	-19.3403
-18.4199	-11.458
-3.9828	-26.5132
-23.3291	12.6199
15.5268	-14.4722
-17.883	-9.07272
-13.4135	-4.93885
1.2568	-11.4961
-10.4805	2.93835
-1.13697	-6.53888
-7.31499	-2.81956
-4.46601	-5.09274
-4.75281	-6.93573
-4.57194	2.15984
0.0856083	-4.47068
-4.39331	-1.38852
-1.36664	-2.06841
-1.56108	-10.8266
-16.3429	-21.7562
-21.9816	-5.46959
-7.55253	-7.72463
-3.46808	-0.30081
-1.19181	0.175594
-10.7132	-2.09347
-8.71886	-1.44856
3.86563	-1.15497
-2.64243	-1.37312
-11.0199	-10.7897
-15.4425	-5.52734
-9.90089	-12.0265
-10.5085	0.330777
0.262542	-6.598
-2.6256	-5.14582
-5.04386	0.258079
0.83968	-2.19594
-0.878601	-1.78597
-1.18759	-1.28249
-1.21756	-15.3809
-13.4148	-13.3201
-17.8337	-0.372948
-1.58003	-21.9608
-18.7045	-16.6202
-14.2414	-1.28597
-3.99025	6.83251
8.13642	-21.0664
-13.1618	-7.86316
-3.84168	-2.01909
-6.02971	-10.4893
-20.1903	-4.17877
-3.86389	-5.32852
-3.54749	-1.32803
0.775038	-4.92602
-7.65997	-2.69297
3.20833	-0.581867
-3.30924	1.15741
-1.08267	-0.0902654
1.59144	0.553808
0.300489	-14.3839
-11.0485	-16.8928
-19.2942	-5.64153
-8.19153	-21.1943
-18.9089	-15.9043
-13.4041	1.1931
-1.75057	5.31161
8.4372	-12.8253
-16.1894	-0.841638
-3.8493	-6.62938
-5.60097	1.19902
-7.73178	-9.74594
-5.93875	-8.19386
-4.13491	2.92698
-3.14535	2.9518
-0.175949	-1.48273
-3.19378	2.35569
2.77022	-3.28813
-0.16233	-0.592164
0.26145	1.63544
0.346633	-24.0507
-24.05	-23.2689
-24.2261	-4.30505
3.06313	-9.70681
-12.5995	-8.13307
-7.30204	-3.0129
-1.21649	0.902604
-2.08765	-11.3183
-12.4381	-18.6536
-21.8022	8.61532
8.72088	-10.2973
-10.597	-3.56006
-0.292622	-0.7157
2.99532	-5.25012
-5.17402	-0.211354
0.0272554	-2.2231
-6.77676	-0.0748565
-1.68804	-4.92275
-1.67748	-2.06624
-1.834	-1.4831
-0.789352	-15.6542
-17.4564	-0.922154
2.00311	-5.22643
-3.92439	-28.2232
-25.0659	-10.3616
-15.4503	-20.8289
-16.945	-8.73283
0.905539	-6.84158
-2.18162	-7.28521
1.98254	-10.1118
-11.008	-4.66446
-0.0609766	3.91107
-11.7005	-12.3669
-2.67791	2.27046
-4.57916	-4.58726
4.05062	4.46223
-1.4318	1.66517
3.26761	-2.59414
-3.43972	-1.54282
1.97995	0.930143
1.04289	-21.7468
-22.9817	-22.9064
-21.0262	-7.5136
-11.9758	-15.9944
-15.5627	-5.55874
1.37817	-6.62538
-5.95852	1.42423
-4.88056	-6.08484
-6.79366	1.29449
4.47585	-5.48749
2.74333	0.127659
-2.13072	6.23294
6.96216	7.58309
-1.06936	1.15083
-3.53345	-8.67813
3.27379	2.08433
-3.87673	-2.61967
-1.71442	0.414522
-0.698887	-14.697
-4.8965	-2.83485
-2.42997	-5.25083
-1.56807	-4.40433
3.54635	2.79397
6.3191	3.73503
-0.997784	3.4374
-12.5921	-3.99018
-0.431237	1.33475
-3.28952	-1.45632
-7.10943	2.21764
-7.71426	-3.24703
5.92832	2.47057
-4.76416	-0.210736
-3.90984	-3.37989
-1.53656	-0.293874
-0.995172	-2.44487
-2.30321	-15.3989
-12.8908	-14.1859
-11.585	3.82986
7.98896	-16.2233
-15.792	-13.6768
-2.14571	2.09991
-0.418254	-1.29425
-0.318554	0.479879
-4.34499	-5.18905
-13.9072	-11.9624
-1.34055	-6.028
-10.4657	-10.2089
-4.99078	-8.6447
-10.3562	-0.252496
-1.95788	-2.20361
2.14187	-4.99767
-1.35671	-3.76665
0.836383	-0.624885
-3.36637	-3.44809
0.620526	0.522126
-1.07769	-22.2123
-20.3121	-19.6588
-11.6868	-4.02992
-3.30167	-30.9265
-26.7225	-23.3461
-23.9017	-7.44282
-10.6516	-1.62021
1.27236	-13.4899
-17.0558	-0.677992
-1.3626	-5.25462
0.762754	-14.3338
-12.5213	-6.23975
-12.0457	-5.09135
-11.1398	-9.84773
-2.78318	-6.47359
0.166119	-8.21158
-3.6308	-6.74635
-5.99252	-2.42778
-5.26481	-2.95987
-3.74978	-0.587053
-1.15811	-5.97539
-6.23502	-6.56177
-2.24123	-12.61
-11.4018	-19.7409
-19.1387	-8.53494
